MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
215d7e20-94d6-49f7-9dd7-22cad3e906c0	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""E"", ""checked"": false}, {""value"": ""4"", ""checked"": false}, {""value"": ""M"", ""checked"": false}, {""value"": ""9"", ""checked"": false}]"	UKN	2021-06-10 17:32:50.219478+00:00	
845ce7b4-bec4-411c-959a-9be130992799	Beaver	fcb73a4026274df1984da4611859a624	JOIN_ROOM		USR_ONBOARDING	2021-06-10 17:32:51.155357+00:00	participant
714bf318-bee5-4410-a8c0-311b5e6ff8af	Beaver	fcb73a4026274df1984da4611859a624	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:33:19.592794+00:00	participant
32b00376-a909-4098-9015-7b0c61648df9	Beaver	fcb73a4026274df1984da4611859a624	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:33:20.454797+00:00	participant
d583b19e-434c-4cf0-a939-a38cdcb361cc	Beaver	fcb73a4026274df1984da4611859a624	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': True}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:33:21.118642+00:00	participant
c17dea2f-8d2c-46e0-b934-351d56fc7b0d	Beaver	fcb73a4026274df1984da4611859a624	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': True}, {'value': '9', 'checked': True}]	USR_ONBOARDING	2021-06-10 17:33:21.898725+00:00	participant
bca0a2bb-93ef-478d-9de9-04eaf0250ac7	Beaver	fcb73a4026274df1984da4611859a624	WASON_SUBMIT	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': True}, {'value': '9', 'checked': True}]	USR_ONBOARDING	2021-06-10 17:33:22.442574+00:00	participant
3a5079d8-5bb2-496e-9fc6-aac24655ca73	Hamster	7c4bb9c5121d40c1bf063dd877844123	JOIN_ROOM		USR_ONBOARDING	2021-06-10 17:33:22.826893+00:00	participant
39cf12df-cae7-46b4-9584-498eccc46f28	Hedgehog	c35bf7b2c2684fbd9a336f136233e214	JOIN_ROOM		USR_ONBOARDING	2021-06-10 17:33:45.258669+00:00	participant
40faec7b-a626-41db-b673-26d3f7f9dba4	SYSTEM	-1	ROUTING_TIMER_STARTED	1	UKN	2021-06-10 17:33:45.531052+00:00	
25be2253-3f12-4dda-a26d-e00f6e763815	Falcon	afcdf41614bc4928a23d278dab944bba	JOIN_ROOM		USR_ONBOARDING	2021-06-10 17:33:49.453114+00:00	participant
3ff6dacc-87ee-431d-9c59-63e1a5fa8fb0	Hedgehog	c35bf7b2c2684fbd9a336f136233e214	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:09.292631+00:00	participant
5fd35fea-0625-43b5-be0f-12adbdeebdb4	Hamster	7c4bb9c5121d40c1bf063dd877844123	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:14.564513+00:00	participant
27f04880-8d55-4f0f-b921-8b88f6c00077	Alpaca	4bf040229eec49c68c0da4db4727b8ee	JOIN_ROOM		USR_ONBOARDING	2021-06-10 17:34:19.808606+00:00	participant
f390381e-2d90-4b9d-8692-0edf6f810ace	Hedgehog	c35bf7b2c2684fbd9a336f136233e214	WASON_SUBMIT	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:20.210449+00:00	participant
dee03f99-e9ed-4775-ae8f-6f6abb512889	Hamster	7c4bb9c5121d40c1bf063dd877844123	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:26.368941+00:00	participant
ae18c344-95e3-46d3-811e-01a8bd41f5e9	Hamster	7c4bb9c5121d40c1bf063dd877844123	WASON_SUBMIT	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:27.666717+00:00	participant
cc79196f-b4f9-4b0c-a2ed-ccd7c854944a	Falcon	afcdf41614bc4928a23d278dab944bba	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:28.573956+00:00	participant
06a604c6-cc26-4159-bd6a-df9efe8e08d8	Falcon	afcdf41614bc4928a23d278dab944bba	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:30.234744+00:00	participant
1442c885-c8d4-419e-a022-932eef55eabe	Falcon	afcdf41614bc4928a23d278dab944bba	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': True}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:35.550100+00:00	participant
6c85a1de-fbf8-40d4-9a7e-6ead4e249ea4	Alpaca	4bf040229eec49c68c0da4db4727b8ee	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:42.706346+00:00	participant
2256de6a-3265-4925-b136-b85e8ec3d912	Falcon	afcdf41614bc4928a23d278dab944bba	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:43.275734+00:00	participant
356b675b-13ae-42d3-bedf-5817a10bc751	Beaver	fcb73a4026274df1984da4611859a624	ROUTING_TIMER_ELAPSED	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': True}, {'value': '9', 'checked': True}]	USR_ONBOARDING	2021-06-10 17:34:45.628630+00:00	participant
9825ad6c-2728-4350-82be-44e340f3fedd	Hamster	7c4bb9c5121d40c1bf063dd877844123	ROUTING_TIMER_ELAPSED	[{'value': 'E', 'checked': False}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:45.659214+00:00	participant
f021ebb9-c763-4362-b72c-209c0731e05a	Hedgehog	c35bf7b2c2684fbd9a336f136233e214	ROUTING_TIMER_ELAPSED		USR_ONBOARDING	2021-06-10 17:34:46.839097+00:00	participant
bfef3182-732f-4113-88e6-b8298cdcbd81	Falcon	afcdf41614bc4928a23d278dab944bba	ROUTING_TIMER_ELAPSED		USR_ONBOARDING	2021-06-10 17:34:50.465553+00:00	participant
7222415b-1e23-4f4b-bf6e-5d96454c9992	Alpaca	4bf040229eec49c68c0da4db4727b8ee	WASON_GAME	[{'value': 'E', 'checked': False}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:54.691153+00:00	participant
6619f0d2-c6e2-4c60-a5d6-01eb36d8be0c	Falcon	afcdf41614bc4928a23d278dab944bba	WASON_SUBMIT	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': True}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:34:59.113775+00:00	participant
f7bac54c-f2ca-4d8a-b6f0-7840321fce8c	Alpaca	4bf040229eec49c68c0da4db4727b8ee	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:35:19.315515+00:00	participant
4519ee57-c282-4f5f-830f-c69610a6e5e5	Alpaca	4bf040229eec49c68c0da4db4727b8ee	WASON_SUBMIT	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-06-10 17:35:20.533481+00:00	participant
21a876a9-9882-4233-8662-deab20bb7558	SYSTEM	-1	FINISHED_ONBOARDING	7	UKN	2021-06-10 17:35:20.878625+00:00	
51ff46d2-4258-4f5f-bc57-a3799cb62e31	Beaver	fcb73a4026274df1984da4611859a624	CHAT_MESSAGE	{'message': 'Hi Everyone!', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-10 17:35:45.727896+00:00	participant
bd9b3938-3eea-4b1d-9a51-62b5fd909c9f	Hedgehog	c35bf7b2c2684fbd9a336f136233e214	CHAT_MESSAGE	"{'message': ""Hiya!  I think the answer is E, since it's the only card with a vowel to test the solution for"", 'annotation': 'no_annotation'}"	USR_PLAYING	2021-06-10 17:35:53.982699+00:00	participant
4a16955e-e50e-464a-8224-0bb39980189a	Alpaca	4bf040229eec49c68c0da4db4727b8ee	CHAT_MESSAGE	{'message': 'Hi', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-10 17:36:01.587670+00:00	participant
0707feb2-7abc-45f6-84cc-4158baa36728	Falcon	afcdf41614bc4928a23d278dab944bba	CHAT_MESSAGE	{'message': 'We have to turn E to see if there is an even number on the other side.', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-10 17:36:08.090587+00:00	participant
bf1e52d7-d1c6-498c-9ec8-c608efc9bce2	Alpaca	4bf040229eec49c68c0da4db4727b8ee	CHAT_MESSAGE	{'message': 'I belive it is E as well', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-10 17:36:08.282824+00:00	participant
c0afa71d-8217-4d85-86d2-3d6ca0ed4494	Beaver	fcb73a4026274df1984da4611859a624	WASON_GAME	[{'value': 'E', 'checked': True}, {'value': '4', 'checked': False}, {'value': 'M', 'checked': True}, {'value': '9', 'checked': True}]	USR_PLAYING	2021-06-10 17:36:09.518780+00:00	participant
