MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
4c60cab2-400f-4981-8032-5e9dc2f53536	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""7"", ""checked"": false}, {""value"": ""Z"", ""checked"": false}, {""value"": ""6"", ""checked"": false}, {""value"": ""A"", ""checked"": false}]"	UKN	2021-06-08 17:43:43.863049+00:00	
19ea3cb4-7136-4f4c-b355-a9f691034bf5	Llama	e105013c390245bc9440d2bd74b395ab	JOIN_ROOM		USR_ONBOARDING	2021-06-08 17:43:46.883023+00:00	participant
fbbdf816-469e-4576-9f74-ecece1cf2b5f	Llama	e105013c390245bc9440d2bd74b395ab	WASON_GAME	[{'value': '7', 'checked': False}, {'value': 'Z', 'checked': False}, {'value': '6', 'checked': False}, {'value': 'A', 'checked': True}]	USR_ONBOARDING	2021-06-08 17:44:29.504292+00:00	participant
df69a1e7-7a91-4c0a-972b-40f724d10d3b	Llama	e105013c390245bc9440d2bd74b395ab	WASON_SUBMIT	[{'value': '7', 'checked': False}, {'value': 'Z', 'checked': False}, {'value': '6', 'checked': False}, {'value': 'A', 'checked': True}]	USR_ONBOARDING	2021-06-08 17:44:31.832430+00:00	participant
ae53ad7f-426f-43b7-b276-404c6e0788ff	Guinea pig	d3d660f7807d4e588e23cfd863c8553e	JOIN_ROOM		USR_ONBOARDING	2021-06-08 17:45:09.323238+00:00	participant
420f1185-aef8-4420-8b41-99064ac68829	Llama	e105013c390245bc9440d2bd74b395ab	WASON_SUBMIT	[{'value': '7', 'checked': False}, {'value': 'Z', 'checked': False}, {'value': '6', 'checked': False}, {'value': 'A', 'checked': True}]	USR_ONBOARDING	2021-06-08 17:45:17.101862+00:00	participant
ad81d03f-4cc2-4b9b-ae7e-72c9e0d7ef0d	Emu	593090faa4c045318a04dd197c8d114a	JOIN_ROOM		USR_ONBOARDING	2021-06-08 17:46:00.322733+00:00	participant
6f908c37-8117-4a30-bb63-c2fc9ab9a717	SYSTEM	-1	ROUTING_TIMER_STARTED	1	UKN	2021-06-08 17:46:00.597372+00:00	
3e27fd0d-ca54-491e-9887-5e33469c0012	Emu	593090faa4c045318a04dd197c8d114a	WASON_GAME	[{'value': '7', 'checked': False}, {'value': 'Z', 'checked': False}, {'value': '6', 'checked': False}, {'value': 'A', 'checked': True}]	USR_ONBOARDING	2021-06-08 17:46:42.622929+00:00	participant
70550c62-99aa-4b77-a36f-0b7e11322efd	Guinea pig	d3d660f7807d4e588e23cfd863c8553e	WASON_GAME	[{'value': '7', 'checked': False}, {'value': 'Z', 'checked': True}, {'value': '6', 'checked': False}, {'value': 'A', 'checked': False}]	USR_ONBOARDING	2021-06-08 17:46:48.530951+00:00	participant
