MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
6db4b057-0919-4d06-aaf0-4231522526c9	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""4"", ""checked"": false}, {""value"": ""F"", ""checked"": false}, {""value"": ""9"", ""checked"": false}, {""value"": ""E"", ""checked"": false}]"	UKN	2021-06-07 17:23:37.467488+00:00	
7b3f1ff3-4e43-4fdb-b1c6-07e9ac78fde0	Leopard	ac6773b29b504cf6867a7457d6b01cc1	JOIN_ROOM		USR_ONBOARDING	2021-06-07 17:23:40.970579+00:00	participant
91935203-feb9-477b-99e0-5a19ceb02b4e	Kiwi	b137ee1890dc44648eafbf440ce24dfd	JOIN_ROOM		USR_ONBOARDING	2021-06-07 17:23:44.885552+00:00	participant
94d03877-2ee5-4440-aba6-2d13722050fe	Unicorn	c6dc53f8326e42cdbf744ad7f1626f42	JOIN_ROOM		USR_ONBOARDING	2021-06-07 17:24:04.887631+00:00	participant
ab0adb03-dc4e-4428-a9db-fa99756e27f9	SYSTEM	-1	ROUTING_TIMER_STARTED	1	UKN	2021-06-07 17:24:05.163230+00:00	
8821331b-c731-4467-b44a-a62dc7d232e5	Beaver	ec4ae65f778b4a6fa3be03c510c4da30	JOIN_ROOM		USR_ONBOARDING	2021-06-07 17:24:29.542116+00:00	participant
330d6da6-134a-464b-884c-0f491c080f92	Hedgehog	3ac94f5b54b64567aa50ed2ab17ae4c0	JOIN_ROOM		USR_ONBOARDING	2021-06-07 17:24:43.879330+00:00	participant
e2872ca0-7103-4bc7-a13a-6a7bf75f79bb	Leopard	ac6773b29b504cf6867a7457d6b01cc1	ROUTING_TIMER_ELAPSED	[{'value': '4', 'checked': False}, {'value': 'F', 'checked': False}, {'value': '9', 'checked': False}, {'value': 'E', 'checked': False}]	USR_ONBOARDING	2021-06-07 17:25:05.380760+00:00	participant
3ab523ee-158f-402e-80cb-0cbf2575b558	Unicorn	c6dc53f8326e42cdbf744ad7f1626f42	ROUTING_TIMER_ELAPSED		USR_ONBOARDING	2021-06-07 17:25:05.590877+00:00	participant
982c85a1-96b3-4b88-b4d0-f15b00ce9513	Kiwi	b137ee1890dc44648eafbf440ce24dfd	ROUTING_TIMER_ELAPSED	[{'value': '4', 'checked': False}, {'value': 'F', 'checked': False}, {'value': '9', 'checked': False}, {'value': 'E', 'checked': False}]	USR_ONBOARDING	2021-06-07 17:25:05.698897+00:00	participant
0a11d5b9-ea12-4242-a7f5-390962e894a2	Leopard	ac6773b29b504cf6867a7457d6b01cc1	WASON_GAME	[{'value': '4', 'checked': False}, {'value': 'F', 'checked': False}, {'value': '9', 'checked': False}, {'value': 'E', 'checked': True}]	USR_ONBOARDING	2021-06-07 17:25:06.141342+00:00	participant
f499b1c0-757f-475f-86c6-1d694fda8c13	Leopard	ac6773b29b504cf6867a7457d6b01cc1	WASON_SUBMIT	[{'value': '4', 'checked': False}, {'value': 'F', 'checked': False}, {'value': '9', 'checked': False}, {'value': 'E', 'checked': True}]	USR_ONBOARDING	2021-06-07 17:25:25.821654+00:00	participant
410a47a7-92ab-48f3-b8c8-693c9dc185dc	Beaver	ec4ae65f778b4a6fa3be03c510c4da30	ROUTING_TIMER_ELAPSED		USR_ONBOARDING	2021-06-07 17:25:30.278208+00:00	participant
85106c01-6d6a-4376-880f-9f22349b9e97	Kiwi	b137ee1890dc44648eafbf440ce24dfd	WASON_GAME	[{'value': '4', 'checked': True}, {'value': 'F', 'checked': False}, {'value': '9', 'checked': False}, {'value': 'E', 'checked': False}]	USR_ONBOARDING	2021-06-07 17:25:43.152992+00:00	participant
3a8ed07b-7a96-439e-bf5d-45f34cdb728b	Kiwi	b137ee1890dc44648eafbf440ce24dfd	WASON_GAME	[{'value': '4', 'checked': True}, {'value': 'F', 'checked': False}, {'value': '9', 'checked': False}, {'value': 'E', 'checked': True}]	USR_ONBOARDING	2021-06-07 17:26:29.248469+00:00	participant
824212b1-e937-43fc-b3ac-c66bf5e3cba8	AUTO_KICKED	c6dc53f8326e42cdbf744ad7f1626f42	LEAVE_ROOM		AUTO_KICKED	2021-06-07 17:26:29.526194+00:00	
c7c121f8-30e5-4517-9248-a822edd2751f	Kiwi	b137ee1890dc44648eafbf440ce24dfd	WASON_SUBMIT	[{'value': '4', 'checked': True}, {'value': 'F', 'checked': False}, {'value': '9', 'checked': False}, {'value': 'E', 'checked': True}]	USR_ONBOARDING	2021-06-07 17:26:52.369167+00:00	participant
0d2bb568-bdd9-4659-a71b-df9e6b4f6c07	AUTO_KICKED	ec4ae65f778b4a6fa3be03c510c4da30	LEAVE_ROOM		AUTO_KICKED	2021-06-07 17:26:52.645938+00:00	
0581661f-86a9-456e-92ca-488ef557a12e	AUTO_KICKED	3ac94f5b54b64567aa50ed2ab17ae4c0	LEAVE_ROOM		AUTO_KICKED	2021-06-07 17:26:52.854996+00:00	
fcc2ebf2-3766-48d6-a79e-3511cf08762a	SYSTEM	-1	FINISHED_ONBOARDING	7	UKN	2021-06-07 17:26:53.064645+00:00	
200bc006-b835-45cd-bd29-d092f25747ba	Leopard	ac6773b29b504cf6867a7457d6b01cc1	CHAT_MESSAGE	{'message': 'So I chose E to turn around', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-07 17:27:47.716638+00:00	participant
30c67903-d21d-4818-a9a6-03805357cdb9	Kiwi	b137ee1890dc44648eafbf440ce24dfd	CHAT_MESSAGE	{'message': 'So you have to choose either the card with an even number; or the card with a vowel', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-07 17:28:23.412275+00:00	participant
934b3d33-d185-43a4-a78c-d4eb3d6c6fe1	Leopard	ac6773b29b504cf6867a7457d6b01cc1	CHAT_MESSAGE	"{'message': ""That's what I thought. I actually didn't realize you could choose more than one"", 'annotation': 'no_annotation'}"	USR_PLAYING	2021-06-07 17:29:28.315042+00:00	participant
e331b1c0-8324-4cf7-a52f-8fb8b7c72252	Kiwi	b137ee1890dc44648eafbf440ce24dfd	CHAT_MESSAGE	{'message': 'But I think you already know that E has  an even numberr on the other side.', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-07 17:29:37.510419+00:00	participant
697badf6-6ce8-43ac-b000-4629784d83f4	Leopard	ac6773b29b504cf6867a7457d6b01cc1	CHAT_MESSAGE	{'message': 'so you went with 4 and e?', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-07 17:29:57.647628+00:00	participant
6a6897e8-5446-441d-bb3b-28f4a12a311e	Kiwi	b137ee1890dc44648eafbf440ce24dfd	CHAT_MESSAGE	"{'message': ""If I was going with one answer, I'd pick 4"", 'annotation': 'no_annotation'}"	USR_PLAYING	2021-06-07 17:29:58.444622+00:00	participant
c831a948-6c79-4b12-bafa-184c6facfc80	Leopard	ac6773b29b504cf6867a7457d6b01cc1	CHAT_MESSAGE	{'message': 'Oh, ok. Just 4? How do you know that E has an even number on the other side?', 'annotation': 'no_annotation'}	USR_PLAYING	2021-06-07 17:30:34.819176+00:00	participant
599a7b15-16e5-47cc-a003-c5432d315ef1	Kiwi	b137ee1890dc44648eafbf440ce24dfd	CHAT_MESSAGE	"{'message': ""If two choices, then yes, 4 and E;  I just don't know if E is truly necessary."", 'annotation': 'no_annotation'}"	USR_PLAYING	2021-06-07 17:30:56.040116+00:00	participant
