MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
4ed3f7c4-afbb-4aa9-8646-b212fd9ae3ac	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""6"", ""checked"": false}, {""value"": ""V"", ""checked"": false}, {""value"": ""E"", ""checked"": false}, {""value"": ""5"", ""checked"": false}]"	UKN	2021-06-11 17:04:13.825667+00:00	
29cc7266-9a3f-4ff1-a527-387489c3dd1a	Guinea pig	90d2e3c21fef41b2bacc0add9651cc06	JOIN_ROOM		USR_ONBOARDING	2021-06-11 17:04:14.993739+00:00	participant
57dff223-fa50-479a-a4d3-6f07f176dd35	Llama	4eb64239aba94e989d2cfc04016e8e75	JOIN_ROOM		USR_ONBOARDING	2021-06-11 17:04:36.527310+00:00	participant
11a4e1a3-5621-4f45-bc55-e4425aed0fde	Llama	4eb64239aba94e989d2cfc04016e8e75	WASON_GAME	[{'value': '6', 'checked': True}, {'value': 'V', 'checked': False}, {'value': 'E', 'checked': False}, {'value': '5', 'checked': False}]	USR_ONBOARDING	2021-06-11 17:04:51.997872+00:00	participant
ef76dee8-d3d3-4945-a901-d90a891de489	Guinea pig	90d2e3c21fef41b2bacc0add9651cc06	WASON_GAME	[{'value': '6', 'checked': False}, {'value': 'V', 'checked': False}, {'value': 'E', 'checked': True}, {'value': '5', 'checked': False}]	USR_ONBOARDING	2021-06-11 17:04:54.980910+00:00	participant
7dbc7552-195a-4339-ab3a-383fff3cc2ae	Llama	4eb64239aba94e989d2cfc04016e8e75	WASON_GAME	[{'value': '6', 'checked': True}, {'value': 'V', 'checked': False}, {'value': 'E', 'checked': True}, {'value': '5', 'checked': False}]	USR_ONBOARDING	2021-06-11 17:04:56.592213+00:00	participant
2cecb761-bae3-4c19-a89c-7a284687dc09	Guinea pig	90d2e3c21fef41b2bacc0add9651cc06	WASON_GAME	[{'value': '6', 'checked': False}, {'value': 'V', 'checked': False}, {'value': 'E', 'checked': True}, {'value': '5', 'checked': True}]	USR_ONBOARDING	2021-06-11 17:04:56.762652+00:00	participant
33793258-3ab8-4c9a-8bf1-03c65160e4bb	Leopard	b064afd57d1a4d1b932e44abde1556e6	JOIN_ROOM		USR_ONBOARDING	2021-06-11 17:04:58.449931+00:00	participant
2f4bda20-2332-4d35-98d6-681170b9bb06	SYSTEM	-1	ROUTING_TIMER_STARTED	1	UKN	2021-06-11 17:04:58.731716+00:00	
eada4577-cdb0-4ca8-9d8c-2784129f1cee	Guinea pig	90d2e3c21fef41b2bacc0add9651cc06	WASON_SUBMIT	[{'value': '6', 'checked': False}, {'value': 'V', 'checked': False}, {'value': 'E', 'checked': True}, {'value': '5', 'checked': True}]	USR_ONBOARDING	2021-06-11 17:05:12.804998+00:00	participant
45c3754d-7f3f-42b2-814f-ec1836ab685b	Koala	418d1ebf61f24cf6aabd2fb85e902476	JOIN_ROOM		USR_ONBOARDING	2021-06-11 17:05:24.752711+00:00	participant
96befee3-70e4-4c49-bb2f-3e9ce496e596	Llama	4eb64239aba94e989d2cfc04016e8e75	WASON_GAME	[{'value': '6', 'checked': True}, {'value': 'V', 'checked': False}, {'value': 'E', 'checked': True}, {'value': '5', 'checked': True}]	USR_ONBOARDING	2021-06-11 17:05:27.158593+00:00	participant
49d113f5-5293-4371-8490-60a1c623c344	Llama	4eb64239aba94e989d2cfc04016e8e75	WASON_GAME	[{'value': '6', 'checked': False}, {'value': 'V', 'checked': False}, {'value': 'E', 'checked': True}, {'value': '5', 'checked': True}]	USR_ONBOARDING	2021-06-11 17:05:28.070424+00:00	participant
469e1844-fbf9-48ce-95fa-8da754d342f6	Llama	4eb64239aba94e989d2cfc04016e8e75	WASON_SUBMIT	[{'value': '6', 'checked': False}, {'value': 'V', 'checked': False}, {'value': 'E', 'checked': True}, {'value': '5', 'checked': True}]	USR_ONBOARDING	2021-06-11 17:05:28.663209+00:00	participant
