MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
1559a38b-1877-4c43-9843-90172d212e8a	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""6"", ""checked"": false}, {""value"": ""E"", ""checked"": false}, {""value"": ""T"", ""checked"": false}, {""value"": ""7"", ""checked"": false}]"	UKN	2021-06-21 18:59:50.183671+00:00	
f86b54a2-21a3-48a3-8627-528c04923bfc	Hamster	a7a3fa8c64aa4f8faf9d707bfca9402b	JOIN_ROOM		USR_ONBOARDING	2021-06-21 18:59:52.878774+00:00	participant
b77b42a2-c201-424d-8fe2-047902c88167	Hamster	a7a3fa8c64aa4f8faf9d707bfca9402b	WASON_GAME	[{'value': '6', 'checked': True}, {'value': 'E', 'checked': False}, {'value': 'T', 'checked': False}, {'value': '7', 'checked': False}]	USR_ONBOARDING	2021-06-21 19:01:18.178399+00:00	participant
ed69c18c-f9fb-4ea2-9fa3-43d736105ec0	Hamster	a7a3fa8c64aa4f8faf9d707bfca9402b	WASON_GAME	[{'value': '6', 'checked': True}, {'value': 'E', 'checked': True}, {'value': 'T', 'checked': False}, {'value': '7', 'checked': False}]	USR_ONBOARDING	2021-06-21 19:01:19.783439+00:00	participant
d3e2ff9e-c733-4eef-ae25-376d1c864b9b	Giraffe	836585d980534646b39fc5840c907a3e	JOIN_ROOM		USR_ONBOARDING	2021-06-21 19:01:22.687753+00:00	participant
83f79f0c-2c92-4277-bbba-fa03c406a873	Butterfly	e49e37305bbd454084a5a7f632e55780	JOIN_ROOM		USR_ONBOARDING	2021-06-21 19:01:24.458268+00:00	participant
cbb393a4-1f6f-4b01-b975-84ff0827dc22	SYSTEM	-1	ROUTING_TIMER_STARTED	1	UKN	2021-06-21 19:01:24.594678+00:00	
39a70391-75f8-413a-868e-91f65bb3c2b9	Unicorn	5f0be98ce70a4d0fba6710c6bac18de5	JOIN_ROOM		USR_ONBOARDING	2021-06-21 19:01:25.103708+00:00	participant
e8643538-f515-44c1-b08b-883216e558ea	Panda	1b06b697398241b98cf1e000f748ab35	JOIN_ROOM		USR_ONBOARDING	2021-06-21 19:01:25.554385+00:00	participant
284ba38a-d027-4bbd-a5bc-83962962e96e	Dolphin	dfeb3f1265054a5f965de15b349a2f49	JOIN_ROOM		USR_ONBOARDING	2021-06-21 19:01:26.076806+00:00	participant
454ef867-31ce-4ceb-bbcc-9e9c790bcb00	Koala	c07dd2da6aec48eaad639bab568dccf6	JOIN_ROOM		USR_ONBOARDING	2021-06-21 19:01:26.849003+00:00	participant
a4897085-1dba-4962-b720-2da6d5506487	Hamster	a7a3fa8c64aa4f8faf9d707bfca9402b	WASON_SUBMIT	[{'value': '6', 'checked': True}, {'value': 'E', 'checked': True}, {'value': 'T', 'checked': False}, {'value': '7', 'checked': False}]	USR_ONBOARDING	2021-06-21 19:01:28.836589+00:00	participant
3da559cc-e34c-40dd-85d2-04cf6c96085e	Hamster	a7a3fa8c64aa4f8faf9d707bfca9402b	ROUTING_TIMER_ELAPSED	[{'value': '6', 'checked': True}, {'value': 'E', 'checked': True}, {'value': 'T', 'checked': False}, {'value': '7', 'checked': False}]	USR_ONBOARDING	2021-06-21 19:02:25.157757+00:00	participant
863406db-ca6f-43b3-99b3-db6aa40926c4	Dolphin	dfeb3f1265054a5f965de15b349a2f49	WASON_GAME	[{'value': '6', 'checked': False}, {'value': 'E', 'checked': True}, {'value': 'T', 'checked': False}, {'value': '7', 'checked': False}]	USR_ONBOARDING	2021-06-21 19:02:26.244340+00:00	participant
eb5328c4-15ec-49e5-9c0d-59b1e0217f37	Dolphin	dfeb3f1265054a5f965de15b349a2f49	WASON_SUBMIT	[{'value': '6', 'checked': False}, {'value': 'E', 'checked': True}, {'value': 'T', 'checked': False}, {'value': '7', 'checked': False}]	USR_ONBOARDING	2021-06-21 19:02:27.785556+00:00	participant
9628535b-b64e-4460-8540-a199b4b1f851	Moderating Owl	0728bd141c1a44378f01a4c429f7646a	JOIN_ROOM		USR_MODERATING	2021-06-21 19:05:39.919882+00:00	moderator
54500723-0d21-4bc8-a6fb-64e5e520dde8	Butterfly	e49e37305bbd454084a5a7f632e55780	LEAVE_ROOM		KICKED	2021-06-21 19:05:55.634140+00:00	
658c6adf-b502-4697-8fb9-545c1550d42d	Unicorn	5f0be98ce70a4d0fba6710c6bac18de5	LEAVE_ROOM		KICKED	2021-06-21 19:05:58.481861+00:00	
382d31b5-a690-4f5a-a1f6-2ef8d19ba943	Giraffe	836585d980534646b39fc5840c907a3e	LEAVE_ROOM		KICKED	2021-06-21 19:06:07.665344+00:00	
e768d245-e8b8-496f-98cf-3fdf20a16c1a	Koala	c07dd2da6aec48eaad639bab568dccf6	LEAVE_ROOM		KICKED	2021-06-21 19:06:11.253725+00:00	
fe384ab1-364e-4b3c-817b-dbb4767acd23	Panda	1b06b697398241b98cf1e000f748ab35	LEAVE_ROOM		KICKED	2021-06-21 19:06:13.565829+00:00	
ade4aa3f-78cd-405d-91ff-278011b8d6ef	SYSTEM	-1	FINISHED_ONBOARDING	7	UKN	2021-06-21 19:06:13.775666+00:00	
