MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
a19fb6e2-ea3a-42b3-863b-f03f7c5ff7d0	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""6"", ""checked"": false}, {""value"": ""U"", ""checked"": false}, {""value"": ""G"", ""checked"": false}, {""value"": ""9"", ""checked"": false}]"	UKN	2021-04-28 19:03:57.273417+00:00	
55c07b4b-3c92-4815-9544-a3c4f38c8578	Panda	d8cb166dc58a44ad9718eb3b59fd749c	JOIN_ROOM		USR_ONBOARDING	2021-04-28 19:03:59.550125+00:00	participant
9d5d11ba-f048-487f-9b1f-174a8aa0d274	Guinea pig	9b1c98eda2054e0ea5824984f6932635	JOIN_ROOM		USR_ONBOARDING	2021-04-28 19:04:19.507366+00:00	participant
fd0a17fb-ecb2-4af1-978e-e9dcf3e16f68	Hedgehog	cde08b6a4d0a4696ad9ff5518375c837	JOIN_ROOM		USR_ONBOARDING	2021-04-28 19:04:37.033021+00:00	participant
be8b666d-e99a-4613-91cb-0babbb5fb092	SYSTEM	-1	ROUTING_TIMER_STARTED	1	UKN	2021-04-28 19:04:37.310413+00:00	
c64d8526-c939-4bf6-9160-3616fc50481d	Unicorn	e654333127bd48c1aa5e3f1a860ebbcd	JOIN_ROOM		USR_ONBOARDING	2021-04-28 19:04:40.170215+00:00	participant
2b657a2c-0a83-4ce5-89a1-bf6570c4d4b6	Dolphin	3e83c269d6b140fba0c1da4eb815ee0d	JOIN_ROOM		USR_ONBOARDING	2021-04-28 19:04:42.461167+00:00	participant
937d4062-3d22-4c1d-adcd-6d4ac3deb6b8	Guinea pig	9b1c98eda2054e0ea5824984f6932635	WASON_GAME	[{'value': '6', 'checked': True}, {'value': 'U', 'checked': False}, {'value': 'G', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-04-28 19:05:23.609531+00:00	participant
6ceed1f4-2865-4615-a5b6-c3cac46c10f8	Panda	d8cb166dc58a44ad9718eb3b59fd749c	ROUTING_TIMER_ELAPSED	[{'value': '6', 'checked': False}, {'value': 'U', 'checked': False}, {'value': 'G', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-04-28 19:05:37.522824+00:00	participant
d8cea334-04ef-4b05-9c89-5d1d7058696b	Guinea pig	9b1c98eda2054e0ea5824984f6932635	ROUTING_TIMER_ELAPSED	[{'value': '6', 'checked': False}, {'value': 'U', 'checked': False}, {'value': 'G', 'checked': False}, {'value': '9', 'checked': False}]	USR_ONBOARDING	2021-04-28 19:05:37.678782+00:00	participant
